countryiso3code,date,value
COL,2016,47437512.0
COL,2015,46969940.0
COL,2014,46565429.0
COL,2013,46151584.0
COL,2012,45715810.0
COL,2011,45259614.0
COL,2010,44777319.0
COL,2009,44271541.0
COL,2008,43758808.0
COL,2007,43235374.0
COL,2006,42691084.0
COL,2005,42128977.0
COL,2004,41543171.0
COL,2003,40937429.0
COL,2002,40324680.0
COL,2001,39709262.0
COL,2000,39089934.0
COM,2023,850387.0
COM,2022,834188.0
COM,2021,818174.0
COM,2020,802163.0
COM,2019,786578.0
COM,2018,771590.0
COM,2017,756669.0
COM,2016,741741.0
COM,2015,726682.0
COM,2014,711503.0
COM,2013,696192.0
COM,2012,681630.0
COM,2011,668056.0
COM,2010,654836.0
COM,2009,641947.0
COM,2008,629307.0
COM,2007,616927.0
COM,2006,604753.0
COM,2005,592677.0
COM,2004,580704.0
COM,2003,569798.0
COM,2002,558923.0
COM,2001,547220.0
COM,2000,536080.0
COD,2023,105789731.0
COD,2022,102396968.0
COD,2021,99148932.0
COD,2020,95989998.0
COD,2019,92947442.0
COD,2018,90047644.0
COD,2017,87083398.0
COD,2016,83956415.0
COD,2015,81035531.0
COD,2014,78403242.0
COD,2013,75789395.0
COD,2012,73254618.0
COD,2011,70849311.0
COD,2010,68563038.0
COD,2009,66412044.0
COD,2008,64390664.0
COD,2007,62477752.0
COD,2006,60615908.0
COD,2005,58775724.0
COD,2004,56997741.0
COD,2003,55343867.0
COD,2002,53750524.0
COD,2001,52132646.0
COD,2000,50507442.0
COG,2023,6182885.0
COG,2022,6035104.0
COG,2021,5892183.0
COG,2020,5752791.0
COG,2019,5616661.0
COG,2018,5483118.0
COG,2017,5351011.0
COG,2016,5222536.0
COG,2015,5097581.0
COG,2014,4975880.0
COG,2013,4857099.0
COG,2012,4740450.0
COG,2011,4609724.0
COG,2010,4462290.0
COG,2009,4281219.0
COG,2008,4113517.0
COG,2007,3980430.0
COG,2006,3837409.0
COG,2005,3696393.0
COG,2004,3565554.0
COG,2003,3445753.0
COG,2002,3350771.0
COG,2001,3272537.0
COG,2000,3151345.0
CRI,2023,5105525.0
CRI,2022,5081765.0
CRI,2021,5059988.0
CRI,2020,5034320.0
CRI,2019,4999553.0
CRI,2018,4957818.0
CRI,2017,4913177.0
CRI,2016,4866998.0
CRI,2015,4818038.0
CRI,2014,4767119.0
CRI,2013,4716147.0
CRI,2012,4663934.0
CRI,2011,4609833.0
CRI,2010,4555962.0
CRI,2009,4499791.0
CRI,2008,4440056.0
CRI,2007,4380248.0
CRI,2006,4321340.0
CRI,2005,4261240.0
CRI,2004,4200078.0
CRI,2003,4138784.0
CRI,2002,4075705.0
CRI,2001,4008947.0
CRI,2000,3937739.0
CIV,2023,31165654.0
CIV,2022,30395002.0
CIV,2021,29639736.0
CIV,2020,28915449.0
CIV,2019,28193009.0
CIV,2018,27464173.0
CIV,2017,26733372.0
CIV,2016,25989405.0
CIV,2015,25246342.0
CIV,2014,24527395.0
CIV,2013,23939775.0
CIV,2012,23467078.0
CIV,2011,22982000.0
CIV,2010,22488065.0
CIV,2009,21997940.0
CIV,2008,21514439.0
CIV,2007,21030558.0
CIV,2006,20546802.0
CIV,2005,20068458.0
CIV,2004,19595000.0
CIV,2003,19125542.0
CIV,2002,18654771.0
CIV,2001,18178913.0
CIV,2000,17699004.0
HRV,2023,3859686.0
HRV,2022,3855641.0
HRV,2021,3878981.0
HRV,2020,3914206.0
HRV,2019,3949390.0
HRV,2018,3988775.0
HRV,2017,4041407.0
HRV,2016,4106867.0
HRV,2015,4151725.0
HRV,2014,4201598.0
HRV,2013,4233922.0
HRV,2012,4260368.0
HRV,2011,4280622.0
HRV,2010,4295427.0
HRV,2009,4305181.0
HRV,2008,4309705.0
HRV,2007,4310217.0
HRV,2006,4311159.0
HRV,2005,4310145.0
HRV,2004,4304600.0
HRV,2003,4303399.0
HRV,2002,4302174.0
HRV,2001,4299642.0
HRV,2000,4468302.0
CUB,2023,11019931.0
CUB,2022,11059820.0
CUB,2021,11122168.0
CUB,2020,11176354.0
CUB,2019,11202846.0
CUB,2018,11227118.0
CUB,2017,11247829.0
CUB,2016,11265612.0
CUB,2015,11275065.0
CUB,2014,11285775.0
CUB,2013,11298167.0
CUB,2012,11303175.0
CUB,2011,11301571.0
CUB,2010,11297409.0
CUB,2009,11294719.0
CUB,2008,11291762.0
CUB,2007,11287272.0
CUB,2006,11278550.0
CUB,2005,11262554.0
CUB,2004,11238756.0
CUB,2003,11209383.0
CUB,2002,11177418.0
CUB,2001,11144132.0
CUB,2000,11109109.0
CUW,2023,155800.0
CUW,2022,149996.0
CUW,2021,152369.0
CUW,2020,154947.0
CUW,2019,157441.0
CUW,2018,159336.0
CUW,2017,160175.0
CUW,2016,159664.0
CUW,2015,157980.0
CUW,2014,155909.0
CUW,2013,153822.0
CUW,2012,152088.0
CUW,2011,150831.0
CUW,2010,148703.0
CUW,2009,146833.0
CUW,2008,145880.0
CUW,2007,144056.0
CUW,2006,141239.0
CUW,2005,137658.0
CUW,2004,134192.0
CUW,2003,131897.0
CUW,2002,129205.0
CUW,2001,129047.0
CUW,2000,133860.0
CYP,2023,1344976.0
CYP,2022,1331370.0
CYP,2021,1317309.0
CYP,2020,1302247.0
CYP,2019,1286671.0
CYP,2018,1270737.0
CYP,2017,1254275.0
CYP,2016,1237112.0
CYP,2015,1219502.0
CYP,2014,1201801.0
CYP,2013,1183895.0
CYP,2012,1165397.0
CYP,2011,1146493.0
CYP,2010,1127816.0
CYP,2009,1109371.0
CYP,2008,1091026.0
CYP,2007,1072714.0
CYP,2006,1054418.0
CYP,2005,1036151.0
CYP,2004,1017875.0
CYP,2003,999590.0
CYP,2002,981440.0
CYP,2001,964127.0
CYP,2000,947667.0
CZE,2023,10864042.0
CZE,2022,10672118.0
CZE,2021,10505772.0
CZE,2020,10697858.0
CZE,2019,10671870.0
CZE,2018,10629928.0
CZE,2017,10594438.0
CZE,2016,10566332.0
CZE,2015,10546059.0
CZE,2014,10525347.0
CZE,2013,10514272.0
CZE,2012,10510785.0
CZE,2011,10496088.0
CZE,2010,10474410.0
CZE,2009,10443936.0
CZE,2008,10384603.0
CZE,2007,10298828.0
CZE,2006,10238905.0
CZE,2005,10211216.0
CZE,2004,10197101.0
CZE,2003,10193998.0
CZE,2002,10196916.0
CZE,2001,10216605.0
CZE,2000,10255063.0
DNK,2023,5946952.0
DNK,2022,5903037.0
DNK,2021,5856733.0
DNK,2020,5831404.0
DNK,2019,5814422.0
DNK,2018,5793636.0
DNK,2017,5764980.0
DNK,2016,5728010.0
DNK,2015,5683483.0
DNK,2014,5643475.0
DNK,2013,5614932.0
DNK,2012,5591572.0
DNK,2011,5570572.0
DNK,2010,5547683.0
DNK,2009,5523095.0
DNK,2008,5493621.0
DNK,2007,5461438.0
DNK,2006,5437272.0
DNK,2005,5419432.0
DNK,2004,5404523.0
DNK,2003,5390574.0
DNK,2002,5375931.0
DNK,2001,5358783.0
DNK,2000,5339616.0
DJI,2023,1152944.0
DJI,2022,1137096.0
DJI,2021,1121248.0
DJI,2020,1105188.0
DJI,2019,1088709.0
DJI,2018,1071882.0
DJI,2017,1054841.0
DJI,2016,1037653.0
DJI,2015,1020313.0
DJI,2014,1002717.0
DJI,2013,984824.0
DJI,2012,966747.0
DJI,2011,948558.0
DJI,2010,930251.0
DJI,2009,911527.0
DJI,2008,892734.0
DJI,2007,874528.0
DJI,2006,855764.0
DJI,2005,839167.0
DJI,2004,826124.0
DJI,2003,813519.0
DJI,2002,795574.0
DJI,2001,771313.0
DJI,2000,747318.0
DMA,2023,66510.0
DMA,2022,66826.0
DMA,2021,67202.0
DMA,2020,67573.0
DMA,2019,67880.0
DMA,2018,68174.0
DMA,2017,68496.0
DMA,2016,69606.0
DMA,2015,70410.0
DMA,2014,70373.0
DMA,2013,69715.0
DMA,2012,69118.0
DMA,2011,69053.0
DMA,2010,68859.0
DMA,2009,68864.0
DMA,2008,68854.0
DMA,2007,68847.0
DMA,2006,68806.0
DMA,2005,68734.0
DMA,2004,68649.0
DMA,2003,68531.0
DMA,2002,68367.0
DMA,2001,68288.0
DMA,2000,68511.0
DOM,2023,11331265.0
DOM,2022,11230734.0
DOM,2021,11123476.0
DOM,2020,11008300.0
DOM,2019,10894043.0
DOM,2018,10782053.0
DOM,2017,10666843.0
DOM,2016,10551430.0
DOM,2015,10434829.0
DOM,2014,10315528.0
DOM,2013,10193833.0
DOM,2012,10070411.0
DOM,2011,9945621.0
DOM,2010,9820175.0
DOM,2009,9695265.0
DOM,2008,9573130.0
DOM,2007,9455658.0
DOM,2006,9341183.0
DOM,2005,9225034.0
DOM,2004,9104892.0
DOM,2003,8980620.0
DOM,2002,8852235.0
DOM,2001,8720283.0
DOM,2000,8584190.0
ECU,2023,17980083.0
ECU,2022,17823897.0
ECU,2021,17682454.0
ECU,2020,17546065.0
ECU,2019,17340021.0
ECU,2018,17049547.0
ECU,2017,16759519.0
ECU,2016,16505139.0
ECU,2015,16266225.0
ECU,2014,16035124.0
ECU,2013,15807128.0
ECU,2012,15572194.0
ECU,2011,15326227.0
ECU,2010,15076695.0
ECU,2009,14825954.0
ECU,2008,14575202.0
ECU,2007,14328773.0
ECU,2006,14086131.0
ECU,2005,13846163.0
ECU,2004,13608701.0
ECU,2003,13372306.0
ECU,2002,13138472.0
ECU,2001,12910740.0
ECU,2000,12689206.0
EGY,2023,114535772.0
EGY,2022,112618250.0
EGY,2021,110957008.0
EGY,2020,109315124.0
EGY,2019,107553158.0
EGY,2018,105682094.0
EGY,2017,103696057.0
EGY,2016,101644589.0
EGY,2015,99597342.0
EGY,2014,97528654.0
EGY,2013,95333553.0
EGY,2012,93161001.0
EGY,2011,91093059.0
EGY,2010,89196072.0
EGY,2009,87501636.0
EGY,2008,85864789.0
EGY,2007,84276225.0
EGY,2006,82700403.0
EGY,2005,81101004.0
EGY,2004,79477443.0
EGY,2003,77853548.0
EGY,2002,76239137.0
EGY,2001,74652029.0
EGY,2000,73083284.0
SLV,2023,6309624.0
SLV,2022,6280319.0
SLV,2021,6255782.0
SLV,2020,6234673.0
SLV,2019,6222318.0
SLV,2018,6219807.0
SLV,2017,6213533.0
SLV,2016,6200800.0
SLV,2015,6183676.0
SLV,2014,6162955.0
SLV,2013,6138839.0
SLV,2012,6113975.0
SLV,2011,6090127.0
SLV,2010,6068249.0
SLV,2009,6048279.0
SLV,2008,6029297.0
SLV,2007,6009824.0
SLV,2006,6002319.0
SLV,2005,6005578.0
SLV,2004,6004671.0
SLV,2003,5998599.0
SLV,2002,5986631.0
SLV,2001,5968060.0
SLV,2000,5943366.0
GNQ,2023,1847549.0
GNQ,2022,1803545.0
GNQ,2021,1758786.0
GNQ,2020,1716468.0
GNQ,2019,1670177.0
GNQ,2018,1616422.0
GNQ,2017,1562396.0
GNQ,2016,1508186.0
GNQ,2015,1453923.0
GNQ,2014,1399828.0
GNQ,2013,1346218.0
GNQ,2012,1293483.0
GNQ,2011,1241835.0
GNQ,2010,1189085.0
GNQ,2009,1135673.0
GNQ,2008,1084530.0
GNQ,2007,1036044.0
GNQ,2006,990343.0
GNQ,2005,947367.0
GNQ,2004,899917.0
GNQ,2003,847862.0
GNQ,2002,797957.0
GNQ,2001,749836.0
GNQ,2000,703279.0
ERI,2023,3470390.0
ERI,2022,3409447.0
ERI,2021,3350183.0
ERI,2020,3291271.0
ERI,2019,3240194.0
ERI,2018,3192760.0
ERI,2017,3150347.0
ERI,2016,3124698.0
ERI,2015,3105546.0
ERI,2014,3095173.0
ERI,2013,3074360.0
ERI,2012,3036988.0
ERI,2011,2998485.0
ERI,2010,2945186.0
ERI,2009,2887885.0
ERI,2008,2816327.0
ERI,2007,2743222.0
ERI,2006,2703502.0
ERI,2005,2661215.0
ERI,2004,2598284.0
ERI,2003,2493903.0
ERI,2002,2392978.0
ERI,2001,2312079.0
ERI,2000,2247031.0
EST,2023,1370286.0
EST,2022,1348840.0
EST,2021,1330932.0
EST,2020,1329522.0
EST,2019,1326898.0
EST,2018,1321977.0
EST,2017,1317384.0
EST,2016,1315790.0
EST,2015,1315407.0
EST,2014,1314545.0
EST,2013,1317997.0
EST,2012,1322696.0
EST,2011,1327439.0
EST,2010,1331475.0
EST,2009,1334515.0
EST,2008,1337090.0
EST,2007,1340680.0
EST,2006,1346810.0
EST,2005,1354775.0
EST,2004,1362550.0
EST,2003,1370720.0
EST,2002,1379350.0
EST,2001,1388115.0
EST,2000,1396985.0
SWZ,2023,1230506.0
SWZ,2022,1218917.0
SWZ,2021,1206593.0
SWZ,2020,1192729.0
SWZ,2019,1179874.0
SWZ,2018,1168929.0
SWZ,2017,1158195.0
SWZ,2016,1149507.0
SWZ,2015,1142813.0
SWZ,2014,1136299.0
SWZ,2013,1129990.0
SWZ,2012,1123863.0
SWZ,2011,1117833.0
SWZ,2010,1111650.0
SWZ,2009,1105153.0
SWZ,2008,1098091.0
SWZ,2007,1090705.0
SWZ,2006,1084436.0
SWZ,2005,1079022.0
SWZ,2004,1073159.0
SWZ,2003,1066700.0
SWZ,2002,1059441.0
SWZ,2001,1051064.0
SWZ,2000,1041414.0
ETH,2023,128691692.0
ETH,2022,125384287.0
ETH,2021,122138588.0
ETH,2020,118917671.0
ETH,2019,115737383.0
ETH,2018,112664152.0
ETH,2017,109666481.0
ETH,2016,106718162.0
ETH,2015,103867135.0
ETH,2014,101115610.0
ETH,2013,98438751.0
ETH,2012,95798767.0
ETH,2011,93149970.0
ETH,2010,90538514.0
ETH,2009,88007636.0
ETH,2008,85543668.0
ETH,2007,83103217.0
ETH,2006,80703490.0
ETH,2005,78367470.0
ETH,2004,76077206.0
ETH,2003,73832663.0
ETH,2002,71635517.0
ETH,2001,69487762.0
ETH,2000,67411494.0
FRO,2023,54439.0
FRO,2022,53927.0
FRO,2021,53305.0
FRO,2020,52567.0
FRO,2019,51793.0
FRO,2018,50996.0
FRO,2017,50180.0
FRO,2016,49464.0
FRO,2015,48901.0
FRO,2014,48428.0
FRO,2013,48246.0
FRO,2012,48291.0
FRO,2011,48543.0
FRO,2010,48657.0
FRO,2009,48791.0
FRO,2008,48547.0
FRO,2007,48378.0
FRO,2006,48335.0
FRO,2005,48359.0
FRO,2004,48384.0
FRO,2003,48032.0
FRO,2002,47335.0
FRO,2001,46635.0
FRO,2000,45754.0
FJI,2023,924145.0
FJI,2022,919422.0
FJI,2021,916711.0
FJI,2020,914963.0
FJI,2019,914899.0
FJI,2018,917180.0
FJI,2017,918759.0
FJI,2016,919166.0
FJI,2015,918578.0
FJI,2014,917585.0
FJI,2013,916352.0
FJI,2012,914918.0
FJI,2011,912989.0
FJI,2010,910419.0
FJI,2009,907239.0
FJI,2008,903399.0
FJI,2007,897832.0
FJI,2006,890365.0
FJI,2005,882379.0
FJI,2004,874366.0
FJI,2003,866286.0
FJI,2002,858049.0
FJI,2001,849596.0
FJI,2000,840909.0
FIN,2023,5583911.0
FIN,2022,5556106.0
FIN,2021,5541017.0
FIN,2020,5529543.0
FIN,2019,5521606.0
FIN,2018,5515525.0
FIN,2017,5508214.0
FIN,2016,5495303.0
FIN,2015,5479531.0
FIN,2014,5461512.0
FIN,2013,5438972.0
FIN,2012,5413971.0
FIN,2011,5388272.0
FIN,2010,5363352.0
FIN,2009,5338871.0
FIN,2008,5313399.0
FIN,2007,5288720.0
FIN,2006,5266268.0
FIN,2005,5246096.0
FIN,2004,5228172.0
FIN,2003,5213014.0
FIN,2002,5200598.0
FIN,2001,5188008.0
FIN,2000,5176209.0
FRA,2023,68287487.0
FRA,2022,68065015.0
FRA,2021,67842811.0
FRA,2020,67601110.0
FRA,2019,67382061.0
FRA,2018,67158348.0
FRA,2017,66918020.0
FRA,2016,66724104.0
FRA,2015,66548272.0
FRA,2014,66312067.0
FRA,2013,65997932.0
FRA,2012,65657659.0
FRA,2011,65340830.0
FRA,2010,65026211.0
FRA,2009,64706436.0
FRA,2008,64375116.0
FRA,2007,64016890.0
FRA,2006,63622342.0
FRA,2005,63180854.0
FRA,2004,62707588.0
FRA,2003,62249855.0
FRA,2002,61812142.0
FRA,2001,61364377.0
FRA,2000,60918661.0
PYF,2023,281118.0
PYF,2022,280378.0
PYF,2021,279792.0
PYF,2020,279209.0
PYF,2019,279034.0
PYF,2018,279815.0
PYF,2017,280087.0
PYF,2016,279178.0
PYF,2015,277866.0
PYF,2014,276387.0
PYF,2013,274728.0
PYF,2012,273084.0
PYF,2011,271727.0
PYF,2010,270580.0
PYF,2009,269481.0
PYF,2008,268379.0
PYF,2007,266438.0
PYF,2006,263223.0
PYF,2005,259507.0
PYF,2004,255654.0
PYF,2003,251637.0
PYF,2002,247775.0
PYF,2001,244097.0
PYF,2000,240337.0
GAB,2023,2484789.0
GAB,2022,2430747.0
GAB,2021,2376722.0
GAB,2020,2322539.0
GAB,2019,2267706.0
GAB,2018,2212318.0
GAB,2017,2156900.0
GAB,2016,2100306.0
GAB,2015,2040989.0
GAB,2014,1978399.0
GAB,2013,1913059.0
GAB,2012,1846889.0
GAB,2011,1781985.0
GAB,2010,1719879.0
GAB,2009,1661556.0
GAB,2008,1607175.0
GAB,2007,1556237.0
GAB,2006,1508337.0
GAB,2005,1463495.0
GAB,2004,1421609.0
GAB,2003,1382350.0
GAB,2002,1345135.0
GAB,2001,1309589.0
GAB,2000,1275572.0
GMB,2023,2697845.0
GMB,2022,2636470.0
GMB,2021,2576010.0
GMB,2020,2515733.0
GMB,2019,2456844.0
GMB,2018,2399632.0
GMB,2017,2342189.0
GMB,2016,2283769.0
GMB,2015,2224529.0
GMB,2014,2164528.0
GMB,2013,2103820.0
GMB,2012,2043094.0
GMB,2011,1983784.0
GMB,2010,1926630.0
GMB,2009,1871422.0
GMB,2008,1817852.0
GMB,2007,1765774.0
GMB,2006,1715275.0
GMB,2005,1667037.0
GMB,2004,1621312.0
GMB,2003,1577611.0
GMB,2002,1535691.0
GMB,2001,1495011.0
GMB,2000,1455084.0
GEO,2023,3715483.0
GEO,2022,3712502.0
GEO,2021,3708610.0
GEO,2020,3722716.0
GEO,2019,3720161.0
GEO,2018,3726549.0
GEO,2017,3728004.0
GEO,2016,3727505.0
GEO,2015,3725276.0
GEO,2014,3719414.0
GEO,2013,3717668.0
GEO,2012,3728874.0
GEO,2011,3756441.0
GEO,2010,3786695.0
GEO,2009,3814419.0
GEO,2008,3848449.0
GEO,2007,3860158.0
GEO,2006,3880347.0
GEO,2005,3902469.0
GEO,2004,3927340.0
GEO,2003,3951736.0
GEO,2002,3978515.0
GEO,2001,4014373.0
GEO,2000,4077131.0
DEU,2023,83901923.0
DEU,2022,83797985.0
DEU,2021,83196078.0
DEU,2020,83160871.0
DEU,2019,83092962.0
DEU,2018,82905782.0
DEU,2017,82657002.0
DEU,2016,82348669.0
DEU,2015,81686611.0
DEU,2014,80982500.0
DEU,2013,80645605.0
DEU,2012,80425823.0
DEU,2011,80274983.0
DEU,2010,81776930.0
DEU,2009,81902307.0
DEU,2008,82110097.0
DEU,2007,82266372.0
DEU,2006,82376451.0
DEU,2005,82469422.0
DEU,2004,82516260.0
DEU,2003,82534176.0
DEU,2002,82488495.0
DEU,2001,82349925.0
DEU,2000,82211508.0
GHA,2023,33787914.0
GHA,2022,33149152.0
GHA,2021,32518665.0
GHA,2020,31887809.0
GHA,2019,31258945.0
GHA,2018,30637585.0
GHA,2017,30008354.0
GHA,2016,29356742.0
GHA,2015,28696068.0
GHA,2014,28041592.0
GHA,2013,27386193.0
GHA,2012,26734268.0
GHA,2011,26095088.0
GHA,2010,25474995.0
GHA,2009,24862664.0
GHA,2008,24249946.0
GHA,2007,23642279.0
GHA,2006,23040702.0
GHA,2005,22449438.0
GHA,2004,21868298.0
GHA,2003,21296705.0
GHA,2002,20729388.0
GHA,2001,20167069.0
GHA,2000,19637087.0
GIB,2023,38471.0
GIB,2022,37609.0
GIB,2021,36858.0
GIB,2020,36173.0
GIB,2019,35494.0
GIB,2018,34854.0
GIB,2017,34245.0
GIB,2016,33658.0
GIB,2015,33193.0
GIB,2014,32813.0
GIB,2013,32407.0
GIB,2012,32029.0
GIB,2011,31660.0
GIB,2010,31248.0
GIB,2009,30823.0
GIB,2008,30413.0
GIB,2007,30006.0
GIB,2006,29594.0
GIB,2005,29163.0
GIB,2004,28715.0
GIB,2003,28274.0
GIB,2002,27831.0
GIB,2001,27657.0
GIB,2000,27709.0
GRC,2023,10405588.0
GRC,2022,10436882.0
GRC,2021,10569207.0
GRC,2020,10698599.0
GRC,2019,10721582.0
GRC,2018,10732882.0
GRC,2017,10754679.0
GRC,2016,10775971.0
GRC,2015,10820883.0
GRC,2014,10892413.0
GRC,2013,10965211.0
GRC,2012,11045011.0
GRC,2011,11104899.0
GRC,2010,11121341.0
GRC,2009,11107017.0
GRC,2008,11077841.0
GRC,2007,11048473.0
GRC,2006,11020362.0
GRC,2005,10987314.0
GRC,2004,10955141.0
GRC,2003,10928070.0
GRC,2002,10902022.0
GRC,2001,10862132.0
GRC,2000,10805808.0
GRL,2023,56865.0
GRL,2022,56661.0
GRL,2021,56653.0
GRL,2020,56367.0
GRL,2019,56225.0
GRL,2018,56023.0
GRL,2017,56172.0
GRL,2016,56186.0
GRL,2015,56114.0
GRL,2014,56295.0
GRL,2013,56483.0
GRL,2012,56810.0
GRL,2011,56890.0
GRL,2010,56534.0
GRL,2009,56323.0
GRL,2008,56328.0
GRL,2007,56555.0
GRL,2006,56775.0
GRL,2005,56935.0
GRL,2004,56898.0
GRL,2003,56751.0
GRL,2002,56595.0
GRL,2001,56379.0
GRL,2000,56185.0
GRD,2023,117081.0
GRD,2022,116913.0
GRD,2021,116688.0
GRD,2020,116341.0
GRD,2019,115981.0
GRD,2018,115691.0
GRD,2017,115438.0
GRD,2016,115130.0
GRD,2015,114676.0
GRD,2014,114132.0
GRD,2013,113487.0
GRD,2012,112775.0
GRD,2011,112079.0
GRD,2010,111586.0
GRD,2009,111254.0
GRD,2008,110896.0
GRD,2007,110522.0
GRD,2006,110135.0
GRD,2005,109734.0
GRD,2004,109323.0
GRD,2003,108884.0
GRD,2002,108404.0
GRD,2001,107987.0
GRD,2000,107451.0
GUM,2023,166506.0
GUM,2022,165180.0
GUM,2021,163730.0
GUM,2020,162158.0
GUM,2019,161808.0
GUM,2018,162679.0
GUM,2017,163490.0
GUM,2016,164233.0
GUM,2015,164905.0
GUM,2014,165486.0
GUM,2013,165966.0
GUM,2012,166331.0
GUM,2011,166543.0
GUM,2010,166522.0
GUM,2009,166173.0
GUM,2008,165693.0
GUM,2007,165267.0
GUM,2006,164839.0
GUM,2005,164365.0
GUM,2004,163810.0
GUM,2003,163137.0
GUM,2002,162315.0
GUM,2001,161329.0
GUM,2000,160065.0
GTM,2023,18124838.0
GTM,2022,17847877.0
GTM,2021,17598650.0
GTM,2020,17357325.0
GTM,2019,17103803.0
GTM,2018,16845685.0
GTM,2017,16567357.0
GTM,2016,16268760.0
GTM,2015,15971743.0
GTM,2014,15681725.0
GTM,2013,15387337.0
GTM,2012,15089647.0
GTM,2011,14792126.0
GTM,2010,14500112.0
GTM,2009,14215611.0
GTM,2008,13935174.0
GTM,2007,13652040.0
GTM,2006,13367459.0
GTM,2005,13087629.0
GTM,2004,12807402.0
GTM,2003,12525842.0
GTM,2002,12246915.0
GTM,2001,11969422.0
GTM,2000,11697592.0
GIN,2023,14405468.0
GIN,2022,14055137.0
GIN,2021,13710513.0
GIN,2020,13371183.0
GIN,2019,13034346.0
GIN,2018,12704774.0
GIN,2017,12385659.0
GIN,2016,12073030.0
GIN,2015,11767070.0
GIN,2014,11472924.0
GIN,2013,11191873.0
GIN,2012,10921581.0
GIN,2011,10656810.0
GIN,2010,10396086.0
GIN,2009,10143534.0
GIN,2008,9898870.0
GIN,2007,9662281.0
GIN,2006,9441171.0
GIN,2005,9245844.0
GIN,2004,9062726.0
GIN,2003,8870781.0
GIN,2002,8674066.0
GIN,2001,8539960.0
GIN,2000,8428832.0
GNB,2023,2153339.0
GNB,2022,2105529.0
GNB,2021,2058841.0
GNB,2020,2013255.0
GNB,2019,1967696.0
GNB,2018,1922168.0
GNB,2017,1877072.0
GNB,2016,1831893.0
GNB,2015,1786457.0
GNB,2014,1741122.0
GNB,2013,1695973.0
GNB,2012,1651417.0
GNB,2011,1608076.0
GNB,2010,1566347.0
GNB,2009,1526377.0
GNB,2008,1488054.0
GNB,2007,1450986.0
GNB,2006,1415303.0
GNB,2005,1381585.0
GNB,2004,1349563.0
GNB,2003,1318806.0
GNB,2002,1289307.0
GNB,2001,1261273.0
GNB,2000,1234741.0
GUY,2023,826353.0
GUY,2022,821637.0
GUY,2021,815482.0
GUY,2020,807481.0
GUY,2019,807665.0
GUY,2018,791556.0
GUY,2017,768479.0
GUY,2016,763548.0
GUY,2015,758781.0
GUY,2014,754229.0
GUY,2013,750021.0
GUY,2012,746288.0
GUY,2011,746153.0
GUY,2010,749256.0
GUY,2009,752094.0
GUY,2008,754606.0
GUY,2007,756861.0
GUY,2006,758966.0
GUY,2005,760914.0
GUY,2004,762418.0
GUY,2003,763101.0
GUY,2002,763652.0
GUY,2001,764477.0
GUY,2000,764832.0
HTI,2023,11637398.0
HTI,2022,11503606.0
HTI,2021,11374586.0
HTI,2020,11243848.0
HTI,2019,11105163.0
HTI,2018,10962362.0
HTI,2017,10817754.0
HTI,2016,10671457.0
HTI,2015,10523242.0
HTI,2014,10373235.0
HTI,2013,10222362.0
HTI,2012,10069771.0
HTI,2011,9914904.0
HTI,2010,9803294.0
HTI,2009,9689581.0
HTI,2008,9530774.0
HTI,2007,9373296.0
HTI,2006,9216562.0
HTI,2005,9061273.0
HTI,2004,8910263.0
HTI,2003,8759912.0
HTI,2002,8607641.0
HTI,2001,8455918.0
HTI,2000,8303151.0
HND,2023,10644851.0
HND,2022,10463872.0
HND,2021,10289877.0
HND,2020,10119640.0
HND,2019,9943633.0
HND,2018,9765210.0
HND,2017,9588137.0
HND,2016,9412380.0
HND,2015,9237305.0
HND,2014,9063122.0
HND,2013,8889278.0
HND,2012,8715076.0
HND,2011,8540583.0
HND,2010,8365878.0
HND,2009,8189899.0
HND,2008,8012587.0
HND,2007,7834798.0
HND,2006,7656832.0
HND,2005,7478355.0
HND,2004,7298994.0
HND,2003,7119213.0
HND,2002,6938859.0
HND,2001,6757993.0
HND,2000,6577773.0
HKG,2023,7536100.0
HKG,2022,7346100.0
HKG,2021,7413100.0
HKG,2020,7481000.0
HKG,2019,7507900.0
HKG,2018,7452600.0
HKG,2017,7393200.0
HKG,2016,7336600.0
HKG,2015,7291300.0
HKG,2014,7229500.0
HKG,2013,7178900.0
HKG,2012,7150100.0
HKG,2011,7071600.0
HKG,2010,7024200.0
HKG,2009,6972800.0
HKG,2008,6957800.0
HKG,2007,6916300.0
HKG,2006,6857100.0
HKG,2005,6813200.0
HKG,2004,6783500.0
HKG,2003,6730800.0
HKG,2002,6744100.0
HKG,2001,6714300.0
HKG,2000,6665000.0
HUN,2023,9592186.0
HUN,2022,9605074.0
HUN,2021,9630932.0
HUN,2020,9670419.0
HUN,2019,9694824.0
HUN,2018,9706964.0
HUN,2017,9726756.0
HUN,2016,9759755.0
HUN,2015,9797755.0
HUN,2014,9833038.0
HUN,2013,9872734.0
HUN,2012,9920362.0
HUN,2011,9971727.0
HUN,2010,10000023.0
HUN,2009,10022650.0
HUN,2008,10038188.0
HUN,2007,10055780.0
HUN,2006,10071370.0
HUN,2005,10087065.0
HUN,2004,10107146.0
HUN,2003,10129552.0
HUN,2002,10158608.0
HUN,2001,10187576.0
HUN,2000,10210971.0
ISL,2023,393349.0
ISL,2022,382003.0
ISL,2021,372520.0
ISL,2020,366463.0
ISL,2019,360563.0
ISL,2018,352721.0
ISL,2017,343400.0
ISL,2016,335439.0
